package,bullet_id,text,bullets_level,section_id,is_codeblock,parent_text
rlang,a496dd8fbaa60aef736ae996c78dd1aa,`dots_splice()` is deprecated. This function was previously in the questioning lifecycle stage as we were moving towards the explicit `!!!` splicing style.,1,10,FALSE,NA
rlang,dcdcc114d53051031a860dfdb2f11b6e,"`flatten()`, `squash()`, and their variants are deprecated in favour of `purrr::list_flatten()` and `purrr::list_c()`.",1,11,FALSE,NA
rlang,58b521c670557dc41ac41c64854d6336,`child_env()` is deprecated in favour of `env()` which has supported creating child environments for several years now.,1,12,FALSE,NA
rlang,465da80cef6ca4db5b456c728b4da5ac,"`last_error()` and `options(rlang_backtrace_on_error = ""full"")` now print the full backtrace tree by default (except for some hidden frames). The simplified backtraces tended to hide important context too often. Now we show intervening frames in a lighter colour so that they don't distract from the important parts of the backtraces but are still easily inspectable.",1,13,FALSE,NA
rlang,3e461eac9263f590622b2eee86318a1c,"`global_entrace()`, `last_warnings()`, and `last_messages()` now support knitr documents.",1,14,FALSE,NA
rlang,9a432c16487e78ef2ed2520a338c5cd2,New `rlang_backtrace_on_warning_report` global option. This is useful in conjunction with `global_entrace()` to get backtraces on warnings inside RMarkdown documents.,1,15,FALSE,NA
rlang,c27f111d9540e006c7e3006cfa5b670b,`global_entrace()` and `entrace()` now stop entracing warnings and messages after 20 times. This is to avoid a large overhead when 100s or 1000s of warnings are signalled in a loop (#1473).,1,16,FALSE,NA
rlang,6a1b1fa7aee4fe4256bb5192f5556fea,"`abort()`, `warn()`, and `inform()` gain an `.inherit` parameter. This controls whether `parent` is inherited. If `FALSE`, `cnd_inherits()` and `try_fetch()` do not match chained conditions across parents. It's normally `TRUE` by default, but if a warning is chained to an error or a message is chained to a warning or error (downgraded chaining), `.inherit` defaults to `FALSE` (#1573).",1,17,FALSE,NA
rlang,e03d515f6f8670a2272b61c1de69c8ae,`try_fetch()` now looks up condition classes across chained errors (#1534). This makes `try_fetch()` insensitive to changes of implementation or context of evaluation that cause a classed error to suddenly get chained to a contextual error.,1,18,FALSE,NA
rlang,e863d957499aafe8cb908f05967923f6,"`englue()` gained `env`, `error_arg`, and `error_call` arguments to support being wrapped in another function (#1565).",1,19,FALSE,NA
rlang,433c22dd8f0744d2982c7c9f00ff6206,The data-masking documentation for arguments has been imported from dplyr. You can link to it by starting an argument documentation with this button:,1,20,FALSE,NA
rlang,433c22dd8f0744d2982c7c9f00ff6206,"```
<[`data-masking`][rlang::args_data_masking]>
```",1,21,TRUE,NA
rlang,e74c6ba110988beb0a6dddec3b059d6d,`enquos()` and friends gain a `.ignore_null` argument (#1450).,1,22,FALSE,NA
rlang,0f417bccc9602a9435d733b6e89c4a5e,"New `env_is_user_facing()` function to determine if an evaluation frame corresponds to a direct usage by the end user (from the global environment or a package being tested) or indirect usage by a third party function. The return value can be overridden by setting the `""rlang_user_facing""` global option.",1,23,FALSE,NA
rlang,a5ac40429cdcbb719cfbf08d9502e14f,"New `check_data_frame()` and `check_logical()` functions in `standalone-types-check.R` (#1587, @​mgirlich).",1,24,FALSE,NA
rlang,80ccda2114849261b7087ef6aa6b41bb,"Added `allow_infinite` argument to `check_number_whole()` (#1588, @​mgirlich).",1,25,FALSE,NA
rlang,bdbe4e6188c62c261da65f755b353aaf,The lifecycle standalone file has been updated to match the modern lifecycle tools.,1,26,FALSE,NA
rlang,09a45ba614b31cdea8a16e2b09107bf2,`parse_expr()` now supports vectors of lines (#1540).,1,27,FALSE,NA
rlang,921e36aa9a3857db0c997866a64fd90c,Quosures can now be consistently concatenated to lists of quosures (#1446).,1,28,FALSE,NA
rlang,172cf6498c92945eb37be5ecf658391e,Fixed a memory issue that caused excessive duplication in `list2()` and friends (#1491).,1,29,FALSE,NA
rlang,7e3d964fab7a82ffbff91ccc80f94325,Embraced empty arguments are now properly detected and trimmed by `quos()` (#1421).,1,30,FALSE,NA
rlang,49ba965f33f72cd6923ad2832ce8191e,Fixed an edge case that caused `enquos(.named = NULL)` to return a named list (#1505).,1,31,FALSE,NA
rlang,c9bbf49403b7153271af725a10eef0d3,`expr_deparse()` now deparses the embrace operator `{{` on a single line (#1511).,1,32,FALSE,NA
rlang,12ce14043e68750f3f87f7e7e08ee185,`zap_srcref()` has been rewritten in C for efficiency (#1513).,1,33,FALSE,NA
rlang,fd25d9cfd3d2340e736a026dbafcea06,`zap_srcref()` now supports expression vectors.,1,34,FALSE,NA
rlang,5f5630ce02db28678da31d61230b99d8,The non-error path of `check_dots_unnamed()` has been rewritten in C for efficiency (#1528).,1,35,FALSE,NA
rlang,541e81a57a019cb65b99ddef19537e4f,Improved error messages in `englue()` (#1531) and in glue strings in the LHS of `:=` (#1526).,1,36,FALSE,NA
rlang,ed6df5463cd4a2ed2edee2009c8ba07b,`englue()` now requires size 1 outputs (#1492). This prevents surprising errors or inconsistencies when an interpolated input of size != 1 makes its way into the glue string.,1,37,FALSE,NA
rlang,4ae934cbe500f927d092caf5b4d6a8aa,`arg_match()` now throws correct error when supplied a missing value or an empty vector (#1519).,1,38,FALSE,NA
rlang,f659ad59c7200846a4cefcbeab7c0105,"`is_integerish()` now handles negative doubles more consistently with positive ones (@​sorhawell, #1530).",1,39,FALSE,NA
rlang,cfa806277c9b9f757d48b6fb197ed9c5,New `check_logical()` in `standalone-types-check.R` (#1560).,1,40,FALSE,NA
rlang,d218abac8f5c3e8cb9a5ae30052914e9,`quo_squash()` now squashes quosures in function position (#1509).,1,41,FALSE,NA
rlang,d894198214dec4196e0295e593eda25c,`is_expression()` now recognises quoted functions (#1499). It now also recognises non-parsable attributes (#1475).,1,42,FALSE,NA
rlang,4eafb8bbc35d2bb5129b98cd88286f6c,`obj_address()` now supports the missing argument (#1521).,1,43,FALSE,NA
rlang,87a0bfa712d9366983f5147e12b517b2,Fixed a `check_installed()` issue with packages removed during the current R session (#1561).,1,44,FALSE,NA
rlang,d4fb0dcd60d003f767d52dab15b8e590,`new_data_mask()` is now slightly faster due to a smaller initial mask size and usage of the C level function `R_NewEnv()` on R \>=4.1.0 (#1553).,1,45,FALSE,NA
rlang,f8b8322ec61f6bf97660c6170ae4e34c,The C level `r_dyn_*_push_back()` utilities are now faster (#1542).,1,46,FALSE,NA
rlang,86c05708fc5af1c870b214a03f106004,"The C level `r_lgl_sum()` and `r_lgl_which()` helpers are now faster (#1577, with contributions from @​mgirlich).",1,47,FALSE,NA
rlang,421491ca92a6a139ef211fcae747fd74,rlang is now compliant with `-Wstrict-prototypes` as requested by CRAN (#1508).,1,48,FALSE,NA
rlang,a52212a348e230065968dbfafc6abf45,`as_closure(seq.int)` now works (#1468).,1,49,FALSE,NA
rlang,7810dc6e723564386b34d2100863d87b,rlang no longer stores errors and backtraces in a `org:r-lib` environment on the search path.,1,50,FALSE,NA
rlang,3d644ca8141eb5e60a2ddb3c9befce0e,The low-level function `error_call()` is now exported (#1474).,1,51,FALSE,NA
rlang,113969b9c3a6d7cccac1d43b9ac4703c,Fixed an issue that caused a failure about a missing `is_character` function when rlang is installed alongside an old version of vctrs (#1482).,1,52,FALSE,NA
rlang,8079f31cee23a0e09584a189de1251d7,Fixed an issue that caused multiline calls in backtraces.,1,53,FALSE,NA
rlang,61dacc5c648408296feae44ef0c31ae1,The C API function `r_lgl_which()` now propagates the names of the input (#1471).,1,54,FALSE,NA
rlang,e5866c31cb8cc28100987db23b1eeb98,"The `pkg_version_info()` function now allows `==` for package version comparison (#1469, @​kryekuzhinieri).",1,55,FALSE,NA
rlang,5efb24e058922ada065d5f16df7337a2,Fixed backtrace display with calls containing long lists of arguments (#1456).,1,56,FALSE,NA
rlang,aefa0a2473630ddabbf3d5c6719689e0,New `r_obj_type_friendly()` function in the C library (#1463). It interfaces with `obj_type_friendly()` from `compat-obj-type.R` via a C callable.,1,57,FALSE,NA
rlang,6f89e18a7583a1054ce7894eb3d44576,`is_installed()` no longer throws an error with irregular package names.,1,58,FALSE,NA
rlang,dcecc15c3662dbb04652faa40170a3d0,`is_installed()` and `check_installed()` now properly detect that the base package is installed on older versions of R (#1434).,1,59,FALSE,NA
rlang,38096ac6b4831809b54a0e9f01b9fead,Child errors may now have empty messages to enable this pattern:,1,60,FALSE,NA
rlang,38096ac6b4831809b54a0e9f01b9fead,"```
Error in `my_function()`:
Caused by error in `their_function()`:
! Message.
```",1,61,TRUE,NA
rlang,6852e872d437a1118d27f0d0d57a7e2b,The `rlib_bytes` class now uses prettyunits to format bytes. The bytes are now represented with decimal prefixes instead of binary prefixes.,1,62,FALSE,NA
rlang,a972fbe954eb359c8edbdcb7a595137e,"Supplying a frame environment to the `call` argument of `abort()` now causes the corresponding function call in the backtrace to be highlighted. In addition, if you store the argument name of a failing input in the `arg` error field, the argument is also highlighted in the backtrace. Instead of:",1,63,FALSE,NA
rlang,a972fbe954eb359c8edbdcb7a595137e,"```
cli::cli_abort(""{.arg {arg}} must be a foobar."", call = call)
```",1,64,TRUE,NA
rlang,a972fbe954eb359c8edbdcb7a595137e,You can now write this to benefit from arg highlighting:,1,64,FALSE,NA
rlang,a972fbe954eb359c8edbdcb7a595137e,"```
cli::cli_abort(""{.arg {arg}} must be a foobar."", arg = arg, call = call)
```",1,65,TRUE,NA
rlang,2fe3d41a13897479b1db87193619cbd3,"`abort(message = )` can now be a function. In this case, it is stored in the `header` field and acts as a `cnd_header()` method invoked when the message is displayed.",1,66,FALSE,NA
rlang,ffcf216164c9d88d734eeb920da6e8ba,New `obj_type_oo()` function in `compat-obj-type.R` (#1426).,1,67,FALSE,NA
rlang,68262238117d4d9c6e8644e6ff41368a,`friendly_type_of()` from `compat-obj-type.R` (formerly `compat-friendly-type.R`) is now `obj_type_friendly()`.,1,68,FALSE,NA
rlang,f5f9ea63a92c1aa28c3c31396a76f7e4,"`options(backtrace_on_error = ""collapse"")` and `print(trace, simplify = ""collapse"")` are deprecated. They fall back to `""none""` with a warning.",1,69,FALSE,NA
rlang,c53b925a867e909bd5f654f3a3f8f4a7,`call_match()` now better handles `...` when `dots_expand = FALSE`.,1,70,FALSE,NA
rlang,6f8d99b1ef59b45b5c16fc6d67dd1d2d,`list2(!!!x)` is now faster when `x` is a list. It is now returned as is instead of being duplicated into a new list.,1,71,FALSE,NA
rlang,e95c444bb7fea2519aa6751e2a790b05,`abort()` gains a `.trace_bottom` argument to disambiguate from other `.frame`. This allows `cli::cli_abort()` to wrap `abort()` in such a way that `.internal` mentions the correct package to report the error in (#1386).,1,72,FALSE,NA
rlang,e8704a47483702f56099e071e9893a4c,The `transpose()` compat is now more consistent with purrr when inner names are not congruent (#1346).,1,73,FALSE,NA
rlang,da1d4ca6e4a7420de3fd0786be7fe963,New `reset_warning_verbosity()` and `reset_message_verbosity()` functions. These reset the verbosity of messages signalled with `warn()` and `inform()` with the `.frequency` argument. This is useful for testing verbosity in your package (#1414).,1,74,FALSE,NA
rlang,76fc2ae5e5906a8246428afd2410400f,`check_dots_empty()` now allows trailing missing arguments (#1390).,1,75,FALSE,NA
rlang,52759b5e249de85704e100cb8a09d9a8,Calls to local functions that are not accessible through `::` or `:::` are now marked with `(local)` in backtraces (#1399).,1,76,FALSE,NA
rlang,9ec8bdd5fb3256135d0ebd68883d7d7c,Error messages now mention indexed calls like `foo$bar()`.,1,77,FALSE,NA
rlang,84b9e7fba2b12d7c88177dc60436af26,"New `env_coalesce()` function to copy bindings from one environment to another. Unlike approaches based on looping with `[[<-`, `env_coalesce()` preserves active and lazy bindings.",1,78,FALSE,NA
rlang,b5cf4f2019bd46a64fda91edd51713cb,Chaining errors at top-level (directly in the console instead of in a function) no longer fails (#1405).,1,79,FALSE,NA
rlang,bb51686857f0ceabe3c53e212761f327,Warning style is propagated across parent errors in chained error messages (#1387).,1,80,FALSE,NA
rlang,80dd2603d620d1c0136caab85e4ce268,"`check_installed()` now works within catch-all `tryCatch(error = )` expressions (#1402, tidyverse/ggplot2#4845).",1,81,FALSE,NA
rlang,000f2367d60a48dbaf9fed1bf7b39f43,`arg_match()` and `arg_match0()` now mention the correct call in case of type error (#1388).,1,82,FALSE,NA
rlang,7e12423f5be5adb876821a8d984ae422,`abort()` and `inform()` now print messages to `stdout` in RStudio panes (#1393).,1,83,FALSE,NA
rlang,6d966cb3998df557f3fce1d61a02ab89,`is_installed()` now detects unsealed namespaces (#1378). This fixes inconsistent behaviour when run within user onLoad hooks.,1,84,FALSE,NA
rlang,a0590cca30a91ea23c6b3068f67d3277,Source references in backtraces and `last_error()`/`last_trace()` instructions are now clickable in IDEs that support links (#1396).,1,85,FALSE,NA
rlang,a1fa59e6eadefac2618f5314c5b4c17b,`compat-cli.R` now supports `style_hyperlink()`.,1,86,FALSE,NA
rlang,9bdf4eb791c06f231eaf624970f10077,"`abort(.homonyms = ""error"")` now throws the expected error (#1394).",1,87,FALSE,NA
rlang,508d6427ecf3fbe9d3f7c93e96847a18,`env_binding_are_active()` no longer accidentally triggers active bindings (#1376).,1,88,FALSE,NA
rlang,b5710fb052ee359e60e7a64384fb6b7d,Fixed bug in `quo_squash()` with nested quosures containing the missing argument.,1,89,FALSE,NA
rlang,d169a86937bb71044024886ee83c50e4,Backtraces of parent errors are now reused on rethrow. This avoids capturing the same backtrace twice and solves consistency problems by making sure both errors in a chain have the same backtrace.,1,90,FALSE,NA
rlang,b56e0ad5626bf1a75c42a6e6208d84e0,Fixed backtrace oversimplification when `cnd` is a base error in `abort(parent = cnd)`.,1,91,FALSE,NA
rlang,3e61da6f3760daac228bb996c1d68a93,Internal errors thrown with `abort(.internal = TRUE)` now mention the name of the package the error should be reported to.,1,92,FALSE,NA
rlang,d135971f17e851a47dbbdced46b9996e,Backtraces are now separated from error messages with a `---` ruler line (#1368).,1,93,FALSE,NA
rlang,945d5e6205b6f3ed5f4098f6674f959f,"The internal bullet formatting routine now ignores unknown names (#1364). This makes it consistent with the cli package, increases resilience against hard-to-detect errors, and increases forward compatibility.",1,94,FALSE,NA
rlang,66ed8c7ac2d576c4eca2a79c3c698736,"`abort()` and friends no longer calls non-existent functions (e.g. `cli::format_error()` or `cli::format_warning`) when the installed version of cli is too old (#1367, tidyverse/dplyr#6189).",1,95,FALSE,NA
rlang,320ec3f6306ef2eca021c08ff888e156,Fixed an OOB subsetting error in `abort()`.,1,96,FALSE,NA
rlang,3c90192e394c91620d4b7e2ae31e6903,"New `rlang_call_format_srcrefs` global option (#1349). Similar to `rlang_trace_format_srcrefs`, this option allows turning off the display of srcrefs in error calls. This can be useful for reproducibility but note that srcrefs are already disabled within testthat by default.",1,97,FALSE,NA
rlang,c0d5b10bc3d5fda9488c4c832bc36e2c,`abort(parent = NA)` is now supported to indicate an unchained rethrow. This helps `abort()` detect the condition handling context to create simpler backtraces where this context is hidden by default.,1,98,FALSE,NA
rlang,e449332f20c46d88f39ed2c9704f60b8,"When `parent` is supplied, `abort()` now loops over callers to detect the condition handler frame. This makes it easier to wrap or extract condition handlers in functions without supplying `.frame`.",1,99,FALSE,NA
rlang,bc10e63312f083a0325d4af26cbf35ca,"When `parent` is supplied and `call` points to the condition setup frame (e.g. `withCallingHandlers()` or `try_fetch()`), `call` is replaced with the caller of that setup frame. This provides a more helpful default call.",1,100,FALSE,NA
rlang,df78ecaa2d757c7b0dfa693b5971e12b,`is_call()` is now implemented in C for performance.,1,101,FALSE,NA
rlang,eadff1950b353286f1885d5e9b1c5cef,Fixed performance regression in `trace_back()`.,1,102,FALSE,NA
rlang,9d188a9c7bf23fbcd9cbe249a0be2966,"Fixed a partial matching issue with `header`, `body`, and `footer` condition fields.",1,103,FALSE,NA
rlang,2e9edbe873e7aabb7734ef5b60c3ee75,`eval_tidy()` calls are no longer mentioned in error messages.,1,104,FALSE,NA
rlang,e5ef473d269818d158182f4625aef79e,`abort()` now displays errors as fully bulleted lists. Error headers are displayed with a `!` prefix. See https://rlang.r-lib.org/reference/topic-condition-customisation.html to customise the display of error messages.,1,105,FALSE,NA
rlang,a24c3ef6d8bf15ae28d82a8ea801bff0,"`abort()` now displays a full chain of messages when errors are chained with the `parent` argument. Following this change, you should update dplyr to version 1.0.8 to get proper error messages.",1,106,FALSE,NA
rlang,2f054ce7a0de2fe2e29ac90be8532707,"`abort()` now displays function calls in which a message originated by default. We have refrained from showing these calls until now to avoid confusing messages when an error is thrown from a helper function that isn't relevant to users. To help with these cases, `abort()` now takes a `call` argument that you can set to `caller_env()` or `parent.frame()` when used in a helper function. The function call corresponding to this environment is retrieved and stored in the condition.",1,107,FALSE,NA
rlang,551aa10b9568538f6b5dce1d44d428b8,"cli formatting is now supported. Use `cli::cli_abort()` to get advanced formatting of error messages, including indented bulleted lists. See https://rlang.r-lib.org/reference/topic-condition-formatting.html.",1,108,FALSE,NA
rlang,f29383fbe16174ab0607d293347b795b,New `try_fetch()` function for error handling. We recommend to use it for chaining errors. It mostly works like `tryCatch()` with a few important differences.,1,109,FALSE,NA
rlang,f29383fbe16174ab0607d293347b795b,"• Compared to `tryCatch()`, `try_fetch()` preserves the call stack. This allows full backtrace capture and allows `recover()` to reach the error site.",2,110,FALSE,New `try_fetch()` function for error handling. We recommend to use it for chaining errors. It mostly works like `tryCatch()` with a few important differences.
rlang,f29383fbe16174ab0607d293347b795b,"• Compared to `withCallingHandler()`, `try_fetch()` is able to handle stack overflow errors (this requires R 4.2, unreleased at the time of writing).",2,111,FALSE,New `try_fetch()` function for error handling. We recommend to use it for chaining errors. It mostly works like `tryCatch()` with a few important differences.
rlang,6a2b45ef52394f675b532d8b95a8a19a,"The tidy eval documentation has been fully rewritten to reflect current practices. Access it through the ""Tidy evaluation"" and ""Metaprogramming"" menus on https://rlang.r-lib.org.",1,112,FALSE,NA
rlang,ed2169db3512f69d1512c41a29a181c2,The `.data` object exported by rlang now fails when subsetted instead of returning `NULL`. This new error helps you detect when `.data` is used in the wrong context. We've noticed several packages failing after this change because they were using `.data` outside of a data-masking context. For instance the `by` argument of `dplyr::join()` is not data-masked. Previously `dplyr::join(by = .data$foo)` would silently be interpreted as `dplyr::join(by = NULL)`. This is now an error. Another issue is using `.data` inside `ggplot2::labs(...)`. This is not allowed since `labs()` isn't data-masked.,1,113,FALSE,NA
rlang,668c898e8f93cd92e4e33d718a53cbe4,"`call_name()` now returns `NULL` instead of `""::""` for calls of the form `foo::bar`. We've noticed some packages do not check for `NULL` results from `call_name()`. Note that many complex calls such as `foo()()`, `foo$bar()` don't have a ""name"" and cause a `NULL` result. This is why you should always check for `NULL` results when using `call_name()`. We've added the function `is_call_simple()` to make it easier to work safely with `call_name()`. The invariant is that `call_name()` always returns a string when `is_call_simple()` returns `TRUE`. Conversely it always returns `NULL` when `is_call_simple()` retuns `FALSE`.",1,114,FALSE,NA
rlang,1e474d6b701e9b60ba1882cbeb574de8,"`is_expression()` now returns `FALSE` for manually constructed expressions that can't be created by the parser. It used to return `TRUE` for any calls, including those that contain injected objects. Consider using `is_call()` or just remove the expression check. In many cases it is fine letting all objects go through when an expression is expected. For instance you can inject objects directly inside dplyr arguments:",1,115,FALSE,NA
rlang,1e474d6b701e9b60ba1882cbeb574de8,"```
x <- seq_len(nrow(data))
dplyr::mutate(data, col = !!x)
```",1,116,TRUE,NA
rlang,ab5c73dc7d1f34dfbedafbc2c05ffcd2,"If a string is supplied to `as_function()` instead of an object (function or formula), the function is looked up in the global environment instead of the calling environment. In general, passing a function name as a string is brittle. It is easy to forget to pass the user environment to `as_function()` and sometimes there is no obvious user environment. The support for strings should be considered a convenience for end users only, not for programmers. Since environment forwarding is easy to mess up, and since the feature is aimed towards end users, `as_function()` now defaults to the global environment. Supply an environment explicitly if that is not correct in your case.",1,117,FALSE,NA
rlang,00f8f8005d487b7bc7e5b60185cb3c32,"`with_handlers()`, `call_fn()`, and `friendly_type()` are deprecated.",1,118,FALSE,NA
rlang,e1aaf5704f5498545017c538f802882c,"The `action` argument of `check_dots_used()`, `check_dots_unnamed()`, and `check_dots_empty()` is deprecated in favour of the new `error` argument which takes an error handler.",1,119,FALSE,NA
rlang,e2247a261c43d15f8199237e4c8a044c,Many functions deprecated in rlang 0.2.0 and 0.3.0 have been removed from the package.,1,120,FALSE,NA
rlang,8384ccefb008e564329af338c048edf0,New `englue()` operator to allow string-embracing outside of dynamic dots (#1172).,1,121,FALSE,NA
rlang,dec89cd7f3dfa59a352ee6bd4ce4e354,New `data_sym()` and `data_syms()` functions to create calls of the form `.data$foo`.,1,122,FALSE,NA
rlang,52c17fd5a0b50e7754b29ee08288a98c,"`.data` now fails early when it is subsetted outside of a data mask context. This provides a more informative error message (#804, #1133).",1,123,FALSE,NA
rlang,53a4b90838106f037b148c9d6061ed9e,"`as_label()` now better handles calls to infix operators (#956, r-lib/testthat#1432). This change improves auto-labelled expressions in data-masking functions like `tibble()`, `mutate()`, etc.",1,124,FALSE,NA
rlang,9688cf8efb2b6c1a0050ba5bc7686360,"The `{{` operator is now detected more strictly (#1087). If additional arguments are supplied through `{`, it is no longer interpreted as an injection operator.",1,125,FALSE,NA
rlang,68b181e711c539ddb571b3a91e77a390,"The `.ignore_empty` argument of `enexprs()` and `enquos()` no longer treats named arguments supplied through `...` as empty, consistently with `exprs()` and `quos()` (#1229).",1,126,FALSE,NA
rlang,933e5a60a21eeb910ee2f8a95dbd27d8,Fixed a hang when a quosure inheriting from a data mask is evaluated in the mask again.,1,127,FALSE,NA
rlang,9752779f278ba496161fe1bbeb9ea04d,"Fixed performance issue when splicing classes that explicitly inherit from list with `!!!` (#1140, r-lib/vctrs#1170).",1,128,FALSE,NA
rlang,fb428abcc00bf8d414961af7a86961ac,Attributes of quosure lists are no longer modified by side effect (#1142).,1,129,FALSE,NA
rlang,989b8b17cd0c79bd12a78939f4e0a616,"`enquo()`, `enquos()` and variants now support numbered dots like `..1` (#1137).",1,130,FALSE,NA
rlang,0b902b9587a99f8d6a688c1bf0e1805e,Fixed a bug in the AST rotation algorithm that caused the `!!` operator to unexpectedly mutate injected objects (#1103).,1,131,FALSE,NA
rlang,7bf3c25a105403f6df3385c851d5004a,Fixed AST rotation issue with `!!` involving binary operators (#1125).,1,132,FALSE,NA
rlang,cc91edfcf552b5832171ae6180835d7f,`try_fetch()` is a flexible alternative to both `tryCatch()` and `withCallingHandlers()` (#503). It is also more efficient than `tryCatch()` and creates leaner backtraces.,1,133,FALSE,NA
rlang,12bec9ca26ab77773f7c8730e458456c,New `cnd_inherits()` function to detect a class in a chain of errors (#1293).,1,134,FALSE,NA
rlang,2484090126d946b82a61a4eff2afa799,"New `global_entrace()` function, a user-friendly helper for configuring errors in your RProfile. Call it to enrich all base errors and warnings with an rlang backtrace. This enables `last_error()`, `last_warnings()`, `last_messages()`, and `backtrace_on_error` support for all conditions.",1,135,FALSE,NA
rlang,66779687bdc806a021ea64ce6a5d252f,New `global_handle()` function to install a default configuration of error handlers. This currently calls `global_entrace()` and `global_prompt_install()`. Expect more to come.,1,136,FALSE,NA
rlang,ce482f77ab061efa8ae4cc8b90dc91e2,"The ""Error:"" part of error messages is now printed by rlang instead of R. This introduces several cosmetic and informative changes in errors thrown by `abort()`:",1,137,FALSE,NA
rlang,ce482f77ab061efa8ae4cc8b90dc91e2,"• The `call` field of error messages is now displayed, as is the default in `base::stop()`. The call is only displayed if it is a simple expression (e.g. no inlined function) and the arguments are not displayed to avoid distracting from the error message. The message is formatted with the tidyverse style (`code` formatting by the cli package if available).",2,138,FALSE,"The ""Error:"" part of error messages is now printed by rlang instead of R. This introduces several cosmetic and informative changes in errors thrown by `abort()`:"
rlang,ce482f77ab061efa8ae4cc8b90dc91e2,• The source location is displayed (as in `base::stop()`) if `call` carries a source reference. Source locations are not displayed when testthat is running to avoid brittle snapshots.,2,139,FALSE,"The ""Error:"" part of error messages is now printed by rlang instead of R. This introduces several cosmetic and informative changes in errors thrown by `abort()`:"
rlang,ce482f77ab061efa8ae4cc8b90dc91e2,"• Error headers are always displayed on their own line, with a `""!""` bullet prefix.",2,140,FALSE,"The ""Error:"" part of error messages is now printed by rlang instead of R. This introduces several cosmetic and informative changes in errors thrown by `abort()`:"
rlang,d96a7221b0d8b7581c5659475b077f24,See https://rlang.r-lib.org/reference/topic-condition-customisation.html to customise this new display.,1,140,FALSE,NA
rlang,082330fa5e6ae2a7cd79aefdcabd008d,"The display of chained errors created with the `parent` argument of `abort()` has been improved. Chains of errors are now displayed at throw time with the error prefix ""Caused by error:"".",1,141,FALSE,NA
rlang,2880c64b6fdd47ba9993fc346cf1b7f9,The `print()` method of rlang errors (commonly invoked with `last_error()`) has been improved:,1,142,FALSE,NA
rlang,2880c64b6fdd47ba9993fc346cf1b7f9,• Display calls if present.,2,143,FALSE,The `print()` method of rlang errors (commonly invoked with `last_error()`) has been improved:
rlang,2880c64b6fdd47ba9993fc346cf1b7f9,• Chained errors are displayed more clearly.,2,144,FALSE,The `print()` method of rlang errors (commonly invoked with `last_error()`) has been improved:
rlang,cc2a43bb9032660aee1f7761406636f5,`inform()` and `warn()` messages can now be silenced with the global options `rlib_message_verbosity` and `rlib_warning_verbosity`.,1,145,FALSE,NA
rlang,f125d6be675ee08d368952bc2310c026,"`abort()` now outputs error messages to `stdout` in interactive sessions, following the same approach as `inform()`.",1,146,FALSE,NA
rlang,e1c5dafbe8c3f9cfd4b1800ee4476947,"Errors, warnings, and messages generated from rlang are now formatted with cli. This means in practice that long lines are width-wrapped to the terminal size and user themes are applied. This is currently only the case for rlang messages. This special formatting is not applied when `abort()`, `warn()`, and `inform()` are called from another namespace than rlang. See https://rlang.r-lib.org/reference/topic-condition-formatting.html if you'd like to use cli to format condition messages in your package.",1,147,FALSE,NA
rlang,9e91120405d5872afc00ed4bcc16f73d,`format_error_bullets()` (used as a fallback instead of cli) now treats:,1,148,FALSE,NA
rlang,9e91120405d5872afc00ed4bcc16f73d,• Unnamed elements as unindented line breaks (#1130),2,149,FALSE,`format_error_bullets()` (used as a fallback instead of cli) now treats:
rlang,9e91120405d5872afc00ed4bcc16f73d,"• Elements named `""v""` as green ticks (@​rossellhayes)",2,150,FALSE,`format_error_bullets()` (used as a fallback instead of cli) now treats:
rlang,9e91120405d5872afc00ed4bcc16f73d,"• Elements named `"" ""` as indented line breaks",2,151,FALSE,`format_error_bullets()` (used as a fallback instead of cli) now treats:
rlang,9e91120405d5872afc00ed4bcc16f73d,"• Elements named `""*""` as normal bullets",2,152,FALSE,`format_error_bullets()` (used as a fallback instead of cli) now treats:
rlang,9e91120405d5872afc00ed4bcc16f73d,"• Elements named `""!""` as warning bullets",2,153,FALSE,`format_error_bullets()` (used as a fallback instead of cli) now treats:
rlang,7bc5c016d89315de40dcaf294085881e,"For convenience, a fully unnamed vector is interpreted as a vector of `""*""` bullets.",1,153,FALSE,NA
rlang,0ce02f159301d66d6ec584c69a41fb9f,"`abort()` gains a `.internal` argument. When set to `TRUE`, a footer bullet is added to `message` to let the user know that the error is internal and that they should report it to the package authors.",1,154,FALSE,NA
rlang,04c5d10f70cbbe64164227b43d0fa5f8,"`abort()`, `warn()`, and `inform()` gain a `body` argument to supply additional bullets in the error message.",1,155,FALSE,NA
rlang,dfc4cea4dbfc8f51904bc7201fa6b54e,"rlang conditions now have `as.character()` methods. Use this generic on conditions to generate a whole error message, including the `Error:` prefix. These methods are implemented as wrappers around `cnd_message()`.",1,156,FALSE,NA
rlang,d2ec9af61852d28c522c264e4b8d71f9,`header` and `footer` methods can now be stored as closures in condition fields of the same name.,1,157,FALSE,NA
rlang,7e6881bb33fe777c54fb7563ded1d559,"`cnd_message()` gains a `prefix` argument to print the message with a full prefix, including `call` field if present and parent messages if the condition is chained.",1,158,FALSE,NA
rlang,00c8511aaae010e5221a6420f7e72077,`cnd_message()` gains an `inherit` argument to control whether to print the messages of parent errors.,1,159,FALSE,NA
rlang,d720af81af6a5350fe1f3b25437455e4,Condition constructors now check for duplicate field names (#1268).,1,160,FALSE,NA
